,Unnamed: 0,accuracy,contest_code,problem_code,successful_submissons,tags
222,0,4.5914069081719004,APRIL18A,VAIMIN,96.0,"['medium-hard', 'dynamic-programming', 'generalized-catalan']"
223,0,22.706155632985002,APRIL18A,GOODPREF,719.0,"['string', 'logic', 'math']"
224,0,10.153181461115,APRIL18A,CUTPLANT,428.0,"['deque', 'data-structure', 'segment-tree', 'medium']"
225,0,13.880187940486,APRIL18A,HIGHWAYC,622.0,"['epsilon', 'geometry', 'easy', 'math']"
226,0,3.6672140120416,APRIL18A,CHEFAT,48.0,"['taylor-series', 'segtree', 'medium-hard', 'lazypropagation']"
227,0,8.2228116710875,APRIL18A,JADUGAR,156.0,"['hard', 'generating_functions', 'math']"
228,0,12.152777777778,APRIL18A,SSPLD,27.0,"['hard', 'fft', 'palindrome', 'dp-bitmask', 'fwt']"
229,0,28.695652173913,APRIL18A,WGHTNUM,60.0,"['easy', 'fast-expo']"
230,0,18.882978723404,APRIL18A,AVGPR,61.0,"['looping', 'array', 'math']"
231,0,67.647378134839,APRIL18B,CHEFPAR,1019.0,"['mgch', 'challenge', 'factorization', 'random', 'simulation']"
232,0,1.7980636237898,APRIL18B,VAIMIN,44.0,"['medium-hard', 'dynamic-programming', 'generalized-catalan']"
233,0,9.6469722971316,APRIL18B,GOODPREF,2158.0,"['string', 'logic', 'math']"
234,0,3.3136676499508,APRIL18B,CUTPLANT,298.0,"['deque', 'data-structure', 'segment-tree', 'medium']"
235,0,7.540136189671498,APRIL18B,HIGHWAYC,1354.0,"['epsilon', 'geometry', 'easy', 'math']"
236,0,9.829072401518001,APRIL18B,WGHTNUM,2999.0,"['easy', 'fast-expo']"
237,0,6.6452131938858,APRIL18B,AVGPR,2267.0,"['looping', 'array', 'math']"
238,0,33.015993907083,APRIL18B,CHEFWORK,7509.0,"['minimum_element', 'array', 'cakewalk', 'looping']"
239,0,1.6949152542373,APRIL18B,CHEFAT,1.0,"['taylor-series', 'segtree', 'medium-hard', 'lazypropagation']"
240,0,4.9382716049383,APRIL18B,JADUGAR,6.0,"['hard', 'generating_functions', 'math']"
241,0,13.432835820896,CMEL2018,YFG,9.0,"['codemelange', 'dsu', 'medium', 'sack']"
242,0,0.0,CMEL2018,CNTL,0.0,"['codemelange', 'hard', 'math']"
243,0,50.0,CMEL2018,CMPVIRS,1.0,"['codemelange', 'hard', 'math']"
244,0,1.3245033112583,LTIME58A,GQR,4.0,"['gcd', 'dynamic-programming', 'medium']"
245,0,0.0,LTIME58A,TRS,0.0,"['squareroot', 'hard', 'supernode']"
246,0,30.894308943088998,LTIME58A,ARRP,144.0,"['sum', 'maths', 'sieve', 'easy-medium']"
247,0,61.05527638191,LTIME58A,AFK,232.0,"['ad-hoc', 'easy', 'maths']"
248,0,96.078431372549,LTIME58A,FRK,46.0,"['string', 'easy']"
249,0,92.56198347107402,LTIME58A,ZOZ,321.0,"['sum', 'array', 'easy']"
250,0,67.309546769527,LTIME58B,FRK,2002.0,"['string', 'easy']"
251,0,63.0859375,LTIME58B,ZOZ,1837.0,"['sum', 'array', 'easy']"
252,0,17.908082408875,LTIME58B,ARRP,109.0,"['sum', 'maths', 'sieve', 'easy-medium']"
253,0,34.623217922607004,LTIME58B,AFK,656.0,"['ad-hoc', 'easy', 'maths']"
254,0,0.0,LTIME58B,GQR,0.0,"['gcd', 'dynamic-programming', 'medium']"
255,0,0.0,LTIME58B,TRS,0.0,"['squareroot', 'hard', 'supernode']"
256,0,20.533880903491003,INSO2018,SPSUM,495.0,"['ad-hoc', 'maths']"
257,0,25.47619047619,INSO2018,STSWAP,209.0,"['easy', 'sorting']"
258,0,0.0,INSO2018,CONSEL,0.0,"['auxiliary-tree', '2sat']"
259,0,16.666666666667,INSO2018,HIGHINT,2.0,['ntt']
260,0,46.511627906977,INSO2018,CBS,10.0,['maths']
261,0,19.642857142857,INSO2018,CNTNODE,22.0,"['dynamic-programming', 'segment-tree']"
262,0,0.88888888888889,INSO2018,STRAIGHT,2.0,"['pag', 'fft']"
263,0,26.086956521739,INSO2018,GOFG,6.0,"['pag', 'dynamic-programming']"
264,0,50.0,INSO2018,EZDP,4.0,"['shortest-path', 'multiset']"
265,0,15.05376344086,INSO2018,FUNFUN,14.0,"['pag', 'dynamic-programming']"
266,0,23.515981735160004,COOK92B,CO92MATR,805.0,"['implementation', 'easy']"
267,0,61.325966850829,COOK92B,CO92JUDG,2934.0,"['implementation', 'cakewalk']"
268,0,1.4492753623188002,COOK92B,CO92TREE,1.0,"['bruteforce', 'tree', 'dfs', 'medium']"
269,0,6.7164179104478015,COOK92B,CO92REST,9.0,"['easy-medium', 'datastructure']"
270,0,47.135487374423,COOK92B,CO92SUBW,1686.0,"['implementation', 'easy']"
271,0,0.0,COOK92B,MXPATH,0.0,"['medium-hard', 'datastructure', 'tree']"
272,0,44.444444444443995,COOK92A,CO92MATR,430.0,"['implementation', 'easy']"
273,0,16.666666666667,COOK92A,CO92TREE,12.0,"['bruteforce', 'tree', 'dfs', 'medium']"
274,0,14.141414141414002,COOK92A,CO92REST,69.0,"['easy-medium', 'datastructure']"
275,0,75.911251980983,COOK92A,CO92SUBW,476.0,"['implementation', 'easy']"
276,0,17.073170731707002,COOK92A,MXPATH,6.0,"['medium-hard', 'datastructure', 'tree']"
277,0,92.307692307692,COOK92A,CO92JUDG,12.0,"['implementation', 'cakewalk']"
278,0,0.0,CODN2018,PACMAN,0.0,"['dfs', 'easy', 'graph']"
279,0,8.7284659557014,MARCH18A,PSHTRG,426.0,"['triangle', 'segment-tree', 'mergesort', 'medium']"
